iteration;temperature;cost;result
10424;2477.040000000379;6929.560450157887;["Lille" "Limoges" "Paris" "Lyon" "Marseille" "Caen" "Besançon" "Ajaccio" "Rennes" "Strasbourg" "Toulouse" "Bordeaux" "Lille"]
10425;2476.7500000003793;6929.560450157887;["Lille" "Limoges" "Paris" "Lyon" "Marseille" "Caen" "Besançon" "Ajaccio" "Rennes" "Strasbourg" "Toulouse" "Bordeaux" "Lille"]
10426;2476.4600000003793;7245.889515085909;["Lille" "Limoges" "Lyon" "Paris" "Marseille" "Caen" "Besançon" "Ajaccio" "Rennes" "Strasbourg" "Toulouse" "Bordeaux" "Lille"]
10427;2476.1700000003793;7378.518802319132;["Lille" "Toulouse" "Lyon" "Paris" "Marseille" "Caen" "Besançon" "Ajaccio" "Rennes" "Strasbourg" "Limoges" "Bordeaux" "Lille"]
10428;2475.8800000003794;7447.690992210384;["Lille" "Toulouse" "Lyon" "Paris" "Marseille" "Caen" "Ajaccio" "Besançon" "Rennes" "Strasbourg" "Limoges" "Bordeaux" "Lille"]
10429;2475.5900000003794;7339.114806486283;["Lille" "Toulouse" "Lyon" "Paris" "Marseille" "Caen" "Limoges" "Besançon" "Rennes" "Strasbourg" "Ajaccio" "Bordeaux" "Lille"]
10430;2475.3000000003794;7183.795246911683;["Lille" "Toulouse" "Paris" "Lyon" "Marseille" "Caen" "Limoges" "Besançon" "Rennes" "Strasbourg" "Ajaccio" "Bordeaux" "Lille"]
10431;2475.0100000003795;6604.644358274709;["Lille" "Toulouse" "Paris" "Lyon" "Rennes" "Caen" "Limoges" "Besançon" "Marseille" "Strasbourg" "Ajaccio" "Bordeaux" "Lille"]
10432;2474.7200000003795;6238.96182728328;["Lille" "Toulouse" "Paris" "Lyon" "Rennes" "Caen" "Limoges" "Besançon" "Marseille" "Ajaccio" "Strasbourg" "Bordeaux" "Lille"]
10433;2474.4300000003796;4995.197223525471;["Lille" "Strasbourg" "Paris" "Lyon" "Rennes" "Caen" "Limoges" "Besançon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10434;2474.1400000003796;4927.059091468901;["Lille" "Strasbourg" "Paris" "Lyon" "Caen" "Rennes" "Limoges" "Besançon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10435;2473.8500000003796;4927.059091468901;["Lille" "Strasbourg" "Paris" "Lyon" "Caen" "Rennes" "Limoges" "Besançon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10436;2473.5600000003797;4927.059091468901;["Lille" "Strasbourg" "Paris" "Lyon" "Caen" "Rennes" "Limoges" "Besançon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10437;2473.2700000003797;4716.231545901992;["Lille" "Paris" "Strasbourg" "Lyon" "Caen" "Rennes" "Limoges" "Besançon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10438;2472.9800000003797;5068.340181962152;["Lille" "Paris" "Strasbourg" "Lyon" "Caen" "Rennes" "Limoges" "Marseille" "Besançon" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10439;2472.6900000003798;5665.9874680138955;["Lille" "Rennes" "Strasbourg" "Lyon" "Caen" "Paris" "Limoges" "Marseille" "Besançon" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10440;2472.40000000038;5936.483112684066;["Lille" "Rennes" "Strasbourg" "Lyon" "Caen" "Paris" "Marseille" "Limoges" "Besançon" "Ajaccio" "Toulouse" "Bordeaux" "Lille"]
10441;2472.11000000038;6254.078109021455;["Lille" "Rennes" "Strasbourg" "Bordeaux" "Caen" "Paris" "Marseille" "Limoges" "Besançon" "Ajaccio" "Toulouse" "Lyon" "Lille"]
10442;2471.82000000038;6375.8908446248915;["Lille" "Rennes" "Strasbourg" "Bordeaux" "Caen" "Paris" "Marseille" "Besançon" "Limoges" "Ajaccio" "Toulouse" "Lyon" "Lille"]
10443;2471.53000000038;7129.732458499795;["Lille" "Rennes" "Strasbourg" "Bordeaux" "Toulouse" "Paris" "Marseille" "Besançon" "Limoges" "Ajaccio" "Caen" "Lyon" "Lille"]
10444;2471.24000000038;6320.383687608281;["Lille" "Rennes" "Strasbourg" "Bordeaux" "Toulouse" "Paris" "Marseille" "Besançon" "Limoges" "Ajaccio" "Lyon" "Caen" "Lille"]
10445;2470.95000000038;5803.03759869173;["Lille" "Rennes" "Strasbourg" "Paris" "Toulouse" "Bordeaux" "Marseille" "Besançon" "Limoges" "Ajaccio" "Lyon" "Caen" "Lille"]
10446;2470.66000000038;5524.879364164346;["Lille" "Rennes" "Strasbourg" "Paris" "Bordeaux" "Toulouse" "Marseille" "Besançon" "Limoges" "Ajaccio" "Lyon" "Caen" "Lille"]
10447;2470.37000000038;5465.2094674421305;["Lille" "Rennes" "Strasbourg" "Caen" "Bordeaux" "Toulouse" "Marseille" "Besançon" "Limoges" "Ajaccio" "Lyon" "Paris" "Lille"]
10448;2470.08000000038;5343.396731838695;["Lille" "Rennes" "Strasbourg" "Caen" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Besançon" "Ajaccio" "Lyon" "Paris" "Lille"]
10449;2469.79000000038;5403.066628560909;["Lille" "Rennes" "Strasbourg" "Paris" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Besançon" "Ajaccio" "Lyon" "Caen" "Lille"]
10450;2469.50000000038;5273.407090076185;["Lille" "Rennes" "Paris" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Besançon" "Ajaccio" "Lyon" "Caen" "Lille"]
10451;2469.21000000038;6082.7558609677;["Lille" "Rennes" "Paris" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Besançon" "Ajaccio" "Caen" "Lyon" "Lille"]
10452;2468.9200000003802;5873.929314610778;["Lille" "Rennes" "Paris" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Ajaccio" "Besançon" "Caen" "Lyon" "Lille"]
10453;2468.6300000003803;5873.929314610778;["Lille" "Rennes" "Paris" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Ajaccio" "Besançon" "Caen" "Lyon" "Lille"]
10454;2468.3400000003803;6003.588853095501;["Lille" "Rennes" "Strasbourg" "Paris" "Bordeaux" "Toulouse" "Marseille" "Limoges" "Ajaccio" "Besançon" "Caen" "Lyon" "Lille"]
10455;2468.0500000003804;6074.164433261934;["Lille" "Rennes" "Strasbourg" "Paris" "Caen" "Toulouse" "Marseille" "Limoges" "Ajaccio" "Besançon" "Bordeaux" "Lyon" "Lille"]
10456;2467.7600000003804;6045.2323555250005;["Lille" "Rennes" "Strasbourg" "Paris" "Caen" "Marseille" "Toulouse" "Limoges" "Ajaccio" "Besançon" "Bordeaux" "Lyon" "Lille"]
10457;2467.4700000003804;6045.2323555250005;["Lille" "Rennes" "Strasbourg" "Paris" "Caen" "Marseille" "Toulouse" "Limoges" "Ajaccio" "Besançon" "Bordeaux" "Lyon" "Lille"]
10458;2467.1800000003805;6823.088712223588;["Lille" "Rennes" "Strasbourg" "Paris" "Marseille" "Caen" "Toulouse" "Limoges" "Ajaccio" "Besançon" "Bordeaux" "Lyon" "Lille"]
10459;2466.8900000003805;6730.57300607038;["Lille" "Rennes" "Strasbourg" "Paris" "Marseille" "Besançon" "Toulouse" "Limoges" "Ajaccio" "Caen" "Bordeaux" "Lyon" "Lille"]
10460;2466.6000000003805;6174.348016454818;["Lille" "Rennes" "Strasbourg" "Paris" "Besançon" "Marseille" "Toulouse" "Limoges" "Ajaccio" "Caen" "Bordeaux" "Lyon" "Lille"]
10461;2466.3100000003806;6200.800286000504;["Lille" "Rennes" "Strasbourg" "Paris" "Bordeaux" "Marseille" "Toulouse" "Limoges" "Ajaccio" "Caen" "Besançon" "Lyon" "Lille"]
10462;2466.0200000003806;6071.14074751578;["Lille" "Rennes" "Paris" "Strasbourg" "Bordeaux" "Marseille" "Toulouse" "Limoges" "Ajaccio" "Caen" "Besançon" "Lyon" "Lille"]
10463;2465.7300000003806;6343.632586044866;["Lille" "Rennes" "Paris" "Toulouse" "Bordeaux" "Marseille" "Strasbourg" "Limoges" "Ajaccio" "Caen" "Besançon" "Lyon" "Lille"]
10464;2465.4400000003807;6257.089994573906;["Lille" "Rennes" "Paris" "Toulouse" "Bordeaux" "Marseille" "Strasbourg" "Limoges" "Ajaccio" "Besançon" "Caen" "Lyon" "Lille"]
10465;2465.1500000003807;6465.916540930828;["Lille" "Rennes" "Paris" "Toulouse" "Bordeaux" "Marseille" "Strasbourg" "Limoges" "Besançon" "Ajaccio" "Caen" "Lyon" "Lille"]
10466;2464.8600000003808;6081.661928836763;["Lille" "Rennes" "Paris" "Toulouse" "Bordeaux" "Marseille" "Limoges" "Strasbourg" "Besançon" "Ajaccio" "Caen" "Lyon" "Lille"]
10467;2464.570000000381;5653.597856682386;["Lille" "Rennes" "Paris" "Toulouse" "Ajaccio" "Marseille" "Limoges" "Strasbourg" "Besançon" "Bordeaux" "Caen" "Lyon" "Lille"]
10468;2464.280000000381;5656.123935035354;["Lille" "Rennes" "Paris" "Toulouse" "Ajaccio" "Marseille" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Caen" "Lyon" "Lille"]
10469;2463.990000000381;5688.02450800365;["Lille" "Rennes" "Paris" "Lyon" "Ajaccio" "Marseille" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Caen" "Toulouse" "Lille"]
10470;2463.700000000381;5745.56875937701;["Lille" "Rennes" "Paris" "Lyon" "Marseille" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Caen" "Toulouse" "Lille"]
10471;2463.410000000381;6482.058634645748;["Lille" "Rennes" "Paris" "Lyon" "Caen" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Marseille" "Toulouse" "Lille"]
10472;2463.120000000381;6232.287980828738;["Lille" "Rennes" "Paris" "Lyon" "Caen" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Lille"]
10473;2462.830000000381;5954.304959462335;["Lille" "Lyon" "Paris" "Rennes" "Caen" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Lille"]
10474;2462.540000000381;5842.628281564339;["Lille" "Lyon" "Paris" "Caen" "Rennes" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Lille"]
10475;2462.250000000381;5842.628281564339;["Lille" "Lyon" "Paris" "Caen" "Rennes" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Toulouse" "Marseille" "Lille"]
10476;2461.960000000381;6092.398935381349;["Lille" "Lyon" "Paris" "Caen" "Rennes" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Marseille" "Toulouse" "Lille"]
10477;2461.670000000381;6109.147394240842;["Lille" "Lyon" "Rennes" "Caen" "Paris" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Bordeaux" "Marseille" "Toulouse" "Lille"]
10478;2461.380000000381;5860.987164849791;["Lille" "Lyon" "Rennes" "Caen" "Paris" "Ajaccio" "Limoges" "Besançon" "Strasbourg" "Marseille" "Bordeaux" "Toulouse" "Lille"]
10479;2461.090000000381;5981.438477938413;["Lille" "Lyon" "Rennes" "Caen" "Limoges" "Ajaccio" "Paris" "Besançon" "Strasbourg" "Marseille" "Bordeaux" "Toulouse" "Lille"]
10480;2460.8000000003813;6479.180614324973;["Lille" "Lyon" "Rennes" "Caen" "Limoges" "Ajaccio" "Paris" "Besançon" "Marseille" "Strasbourg" "Bordeaux" "Toulouse" "Lille"]
10481;2460.5100000003813;6095.929048001506;["Lille" "Lyon" "Rennes" "Caen" "Limoges" "Ajaccio" "Toulouse" "Besançon" "Marseille" "Strasbourg" "Bordeaux" "Paris" "Lille"]
10482;2460.2200000003813;5598.186911614946;["Lille" "Lyon" "Rennes" "Caen" "Limoges" "Ajaccio" "Toulouse" "Besançon" "Strasbourg" "Marseille" "Bordeaux" "Paris" "Lille"]
10483;2459.9300000003814;5903.917407326048;["Lille" "Lyon" "Rennes" "Caen" "Limoges" "Ajaccio" "Toulouse" "Besançon" "Strasbourg" "Bordeaux" "Marseille" "Paris" "Lille"]
10484;2459.6400000003814;5917.426317269276;["Lille" "Lyon" "Rennes" "Caen" "Limoges" "Ajaccio" "Toulouse" "Strasbourg" "Besançon" "Bordeaux" "Marseille" "Paris" "Lille"]
10485;2459.3500000003814;6212.390188604385;["Lille" "Lyon" "Besançon" "Caen" "Limoges" "Ajaccio" "Toulouse" "Strasbourg" "Rennes" "Bordeaux" "Marseille" "Paris" "Lille"]
10486;2459.0600000003815;6418.2704169590825;["Lille" "Lyon" "Besançon" "Caen" "Limoges" "Ajaccio" "Toulouse" "Rennes" "Strasbourg" "Bordeaux" "Marseille" "Paris" "Lille"]
10487;2458.7700000003815;5610.803626621265;["Lille" "Lyon" "Besançon" "Caen" "Limoges" "Ajaccio" "Toulouse" "Marseille" "Strasbourg" "Bordeaux" "Rennes" "Paris" "Lille"]
10488;2458.4800000003816;5917.844481802252;["Lille" "Lyon" "Besançon" "Caen" "Ajaccio" "Limoges" "Toulouse" "Marseille" "Strasbourg" "Bordeaux" "Rennes" "Paris" "Lille"]
10489;2458.1900000003816;5474.242150792647;["Lille" "Lyon" "Besançon" "Caen" "Toulouse" "Limoges" "Ajaccio" "Marseille" "Strasbourg" "Bordeaux" "Rennes" "Paris" "Lille"]
10490;2457.9000000003816;5603.901689277415;["Lille" "Lyon" "Besançon" "Caen" "Toulouse" "Limoges" "Ajaccio" "Marseille" "Strasbourg" "Rennes" "Bordeaux" "Paris" "Lille"]
10491;2457.6100000003817;5474.242150792647;["Lille" "Lyon" "Besançon" "Caen" "Toulouse" "Limoges" "Ajaccio" "Marseille" "Strasbourg" "Bordeaux" "Rennes" "Paris" "Lille"]
10492;2457.3200000003817;5968.758367876436;["Lille" "Lyon" "Besançon" "Caen" "Toulouse" "Ajaccio" "Limoges" "Marseille" "Strasbourg" "Bordeaux" "Rennes" "Paris" "Lille"]
10493;2457.0300000003817;5882.567225599328;["Lille" "Lyon" "Strasbourg" "Caen" "Toulouse" "Ajaccio" "Limoges" "Marseille" "Besançon" "Bordeaux" "Rennes" "Paris" "Lille"]
10494;2456.7400000003818;6247.47908451827;["Lille" "Lyon" "Strasbourg" "Caen" "Toulouse" "Ajaccio" "Limoges" "Marseille" "Besançon" "Bordeaux" "Paris" "Rennes" "Lille"]
10495;2456.450000000382;6648.827013208616;["Lille" "Toulouse" "Strasbourg" "Caen" "Lyon" "Ajaccio" "Limoges" "Marseille" "Besançon" "Bordeaux" "Paris" "Rennes" "Lille"]
10496;2456.160000000382;6544.739943791887;["Lille" "Toulouse" "Strasbourg" "Caen" "Lyon" "Ajaccio" "Limoges" "Besançon" "Marseille" "Bordeaux" "Paris" "Rennes" "Lille"]
10497;2455.870000000382;6272.059925155912;["Lille" "Marseille" "Strasbourg" "Caen" "Lyon" "Ajaccio" "Limoges" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10498;2455.580000000382;6283.539732127894;["Lille" "Marseille" "Caen" "Strasbourg" "Lyon" "Ajaccio" "Limoges" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10499;2455.290000000382;6597.390466931874;["Lille" "Marseille" "Caen" "Ajaccio" "Lyon" "Strasbourg" "Limoges" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10500;2455.000000000382;6291.298942811304;["Lille" "Marseille" "Caen" "Ajaccio" "Lyon" "Limoges" "Strasbourg" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10501;2454.710000000382;5925.813831232958;["Lille" "Marseille" "Strasbourg" "Ajaccio" "Lyon" "Limoges" "Caen" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10502;2454.420000000382;5477.10704322708;["Lille" "Marseille" "Ajaccio" "Strasbourg" "Lyon" "Limoges" "Caen" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10503;2454.130000000382;5825.528139960637;["Lille" "Marseille" "Ajaccio" "Strasbourg" "Limoges" "Lyon" "Caen" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10504;2453.840000000382;5928.377325597096;["Lille" "Marseille" "Ajaccio" "Limoges" "Strasbourg" "Lyon" "Caen" "Besançon" "Toulouse" "Bordeaux" "Paris" "Rennes" "Lille"]
10505;2453.550000000382;6568.596054526104;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Strasbourg" "Lyon" "Caen" "Besançon" "Toulouse" "Marseille" "Paris" "Rennes" "Lille"]
10506;2453.260000000382;6397.736630374091;["Lille" "Bordeaux" "Ajaccio" "Limoges" "Strasbourg" "Lyon" "Caen" "Besançon" "Marseille" "Toulouse" "Paris" "Rennes" "Lille"]
10507;2452.9700000003822;5765.985751909502;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Strasbourg" "Lyon" "Caen" "Limoges" "Marseille" "Toulouse" "Paris" "Rennes" "Lille"]
10508;2452.6800000003823;5864.808182203014;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Strasbourg" "Caen" "Lyon" "Limoges" "Marseille" "Toulouse" "Paris" "Rennes" "Lille"]
10509;2452.3900000003823;6456.642825223766;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Strasbourg" "Caen" "Lyon" "Limoges" "Marseille" "Paris" "Toulouse" "Rennes" "Lille"]
10510;2452.1000000003824;6618.159871351361;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Caen" "Strasbourg" "Lyon" "Limoges" "Marseille" "Paris" "Toulouse" "Rennes" "Lille"]
10511;2451.8100000003824;6058.7897593436155;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Marseille" "Strasbourg" "Lyon" "Limoges" "Caen" "Paris" "Toulouse" "Rennes" "Lille"]
10512;2451.5200000003824;6019.830715608559;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Marseille" "Lyon" "Strasbourg" "Limoges" "Caen" "Paris" "Toulouse" "Rennes" "Lille"]
10513;2451.2300000003825;6183.021652179064;["Lille" "Bordeaux" "Ajaccio" "Besançon" "Marseille" "Lyon" "Strasbourg" "Caen" "Limoges" "Paris" "Toulouse" "Rennes" "Lille"]
10514;2450.9400000003825;5807.938666311893;["Lille" "Bordeaux" "Besançon" "Ajaccio" "Marseille" "Lyon" "Strasbourg" "Caen" "Limoges" "Paris" "Toulouse" "Rennes" "Lille"]
10515;2450.6500000003825;5545.7410519069945;["Lille" "Bordeaux" "Lyon" "Ajaccio" "Marseille" "Besançon" "Strasbourg" "Caen" "Limoges" "Paris" "Toulouse" "Rennes" "Lille"]
10516;2450.3600000003826;6055.679194768138;["Lille" "Bordeaux" "Lyon" "Ajaccio" "Marseille" "Besançon" "Caen" "Strasbourg" "Limoges" "Paris" "Toulouse" "Rennes" "Lille"]
10517;2450.0700000003826;6082.5478714253295;["Lille" "Limoges" "Lyon" "Ajaccio" "Marseille" "Besançon" "Caen" "Strasbourg" "Bordeaux" "Paris" "Toulouse" "Rennes" "Lille"]
10518;2449.7800000003826;5866.602444135868;["Lille" "Limoges" "Lyon" "Ajaccio" "Marseille" "Besançon" "Caen" "Bordeaux" "Strasbourg" "Paris" "Toulouse" "Rennes" "Lille"]
10519;2449.4900000003827;5754.640737395775;["Lille" "Limoges" "Lyon" "Ajaccio" "Marseille" "Besançon" "Caen" "Bordeaux" "Paris" "Strasbourg" "Toulouse" "Rennes" "Lille"]
10520;2449.2000000003827;6195.424825759227;["Lille" "Limoges" "Lyon" "Ajaccio" "Marseille" "Caen" "Besançon" "Bordeaux" "Paris" "Strasbourg" "Toulouse" "Rennes" "Lille"]
10521;2448.9100000003828;6505.143520847834;["Lille" "Limoges" "Lyon" "Ajaccio" "Marseille" "Caen" "Besançon" "Bordeaux" "Paris" "Strasbourg" "Rennes" "Toulouse" "Lille"]
10522;2448.620000000383;6295.456543903377;["Lille" "Limoges" "Lyon" "Ajaccio" "Marseille" "Caen" "Bordeaux" "Besançon" "Paris" "Strasbourg" "Rennes" "Toulouse" "Lille"]
10523;2448.330000000383;6094.415798254523;["Lille" "Limoges" "Lyon" "Ajaccio" "Rennes" "Caen" "Bordeaux" "Besançon" "Paris" "Strasbourg" "Marseille" "Toulouse" "Lille"]
10524;2448.040000000383;5817.689709949179;["Lille" "Limoges" "Lyon" "Ajaccio" "Rennes" "Caen" "Bordeaux" "Paris" "Besançon" "Strasbourg" "Marseille" "Toulouse" "Lille"]
10525;2447.750000000383;5564.384324368801;["Lille" "Limoges" "Marseille" "Ajaccio" "Rennes" "Caen" "Bordeaux" "Paris" "Besançon" "Strasbourg" "Lyon" "Toulouse" "Lille"]
10526;2447.460000000383;5841.110412674146;["Lille" "Limoges" "Marseille" "Ajaccio" "Rennes" "Caen" "Bordeaux" "Besançon" "Paris" "Strasbourg" "Lyon" "Toulouse" "Lille"]
10527;2447.170000000383;5847.59919826919;["Lille" "Limoges" "Ajaccio" "Marseille" "Rennes" "Caen" "Bordeaux" "Besançon" "Paris" "Strasbourg" "Lyon" "Toulouse" "Lille"]
10528;2446.880000000383;5847.59919826919;["Lille" "Limoges" "Ajaccio" "Marseille" "Rennes" "Caen" "Bordeaux" "Besançon" "Paris" "Strasbourg" "Lyon" "Toulouse" "Lille"]
10529;2446.590000000383;6228.712405729334;["Lille" "Limoges" "Ajaccio" "Marseille" "Strasbourg" "Caen" "Bordeaux" "Besançon" "Paris" "Rennes" "Lyon" "Toulouse" "Lille"]
10530;2446.300000000383;6860.61216523073;["Lille" "Ajaccio" "Limoges" "Marseille" "Strasbourg" "Caen" "Bordeaux" "Besançon" "Paris" "Rennes" "Lyon" "Toulouse" "Lille"]
10531;2446.010000000383;6863.754169761484;["Lille" "Ajaccio" "Limoges" "Marseille" "Besançon" "Caen" "Bordeaux" "Strasbourg" "Paris" "Rennes" "Lyon" "Toulouse" "Lille"]
10532;2445.720000000383;7145.36023976088;["Lille" "Ajaccio" "Limoges" "Marseille" "Besançon" "Caen" "Bordeaux" "Strasbourg" "Paris" "Lyon" "Rennes" "Toulouse" "Lille"]
10533;2445.430000000383;7212.8045363774845;["Lille" "Ajaccio" "Limoges" "Lyon" "Besançon" "Caen" "Bordeaux" "Strasbourg" "Paris" "Marseille" "Rennes" "Toulouse" "Lille"]
10534;2445.140000000383;6416.44239966332;["Lille" "Ajaccio" "Limoges" "Lyon" "Besançon" "Caen" "Bordeaux" "Strasbourg" "Paris" "Marseille" "Toulouse" "Rennes" "Lille"]
10535;2444.8500000003833;6661.6729497463;["Lille" "Ajaccio" "Limoges" "Lyon" "Marseille" "Caen" "Bordeaux" "Strasbourg" "Paris" "Besançon" "Toulouse" "Rennes" "Lille"]
10536;2444.5600000003833;6215.818240591084;["Lille" "Ajaccio" "Limoges" "Lyon" "Marseille" "Bordeaux" "Caen" "Strasbourg" "Paris" "Besançon" "Toulouse" "Rennes" "Lille"]
10537;2444.2700000003833;5879.262900256673;["Lille" "Rennes" "Limoges" "Lyon" "Marseille" "Bordeaux" "Caen" "Strasbourg" "Paris" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10538;2443.9800000003834;5879.262900256673;["Lille" "Rennes" "Limoges" "Lyon" "Marseille" "Bordeaux" "Caen" "Strasbourg" "Paris" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10539;2443.6900000003834;6345.505834363579;["Lille" "Rennes" "Limoges" "Lyon" "Bordeaux" "Marseille" "Caen" "Strasbourg" "Paris" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10540;2443.4000000003834;6313.430357968987;["Lille" "Rennes" "Lyon" "Limoges" "Bordeaux" "Marseille" "Caen" "Strasbourg" "Paris" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10541;2443.1100000003835;6051.568110903089;["Lille" "Rennes" "Lyon" "Limoges" "Bordeaux" "Paris" "Caen" "Strasbourg" "Marseille" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10542;2442.8200000003835;6497.188335698449;["Lille" "Rennes" "Lyon" "Limoges" "Paris" "Bordeaux" "Caen" "Strasbourg" "Marseille" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10543;2442.5300000003836;6831.655910347006;["Lille" "Marseille" "Lyon" "Limoges" "Paris" "Bordeaux" "Caen" "Strasbourg" "Rennes" "Besançon" "Toulouse" "Ajaccio" "Lille"]
10544;2442.2400000003836;6650.339700697221;["Lille" "Marseille" "Lyon" "Limoges" "Paris" "Bordeaux" "Caen" "Strasbourg" "Rennes" "Besançon" "Ajaccio" "Toulouse" "Lille"]
10545;2441.9500000003836;6740.758299992999;["Lille" "Marseille" "Bordeaux" "Limoges" "Paris" "Lyon" "Caen" "Strasbourg" "Rennes" "Besançon" "Ajaccio" "Toulouse" "Lille"]
10546;2441.6600000003837;6854.776042907019;["Lille" "Bordeaux" "Marseille" "Limoges" "Paris" "Lyon" "Caen" "Strasbourg" "Rennes" "Besançon" "Ajaccio" "Toulouse" "Lille"]
10547;2441.3700000003837;6792.804770367162;["Lille" "Bordeaux" "Marseille" "Limoges" "Paris" "Lyon" "Caen" "Strasbourg" "Besançon" "Rennes" "Ajaccio" "Toulouse" "Lille"]
10548;2441.0800000003837;6830.138334806321;["Lille" "Bordeaux" "Marseille" "Limoges" "Paris" "Lyon" "Caen" "Besançon" "Strasbourg" "Rennes" "Ajaccio" "Toulouse" "Lille"]
10549;2440.7900000003838;7025.983630718887;["Lille" "Besançon" "Marseille" "Limoges" "Paris" "Lyon" "Caen" "Bordeaux" "Strasbourg" "Rennes" "Ajaccio" "Toulouse" "Lille"]
10550;2440.500000000384;6613.19402770837;["Lille" "Besançon" "Marseille" "Limoges" "Lyon" "Paris" "Caen" "Bordeaux" "Strasbourg" "Rennes" "Ajaccio" "Toulouse" "Lille"]
10551;2440.210000000384;6456.754847325956;["Lille" "Besançon" "Marseille" "Toulouse" "Lyon" "Paris" "Caen" "Bordeaux" "Strasbourg" "Rennes" "Ajaccio" "Limoges" "Lille"]
